tle/geo.tle:GARUDA 1 | 1436.222072
tle/geo.tle:SUPERBIRD-B2 | 1436.162671
tle/geo.tle:EXPRESS-A2 | 1436.135070
tle/geo.tle:ASIASTAR | 1436.175160
tle/geo.tle:EUTELSAT 16C | 1436.110416
tle/geo.tle:EUTELSAT 36A | 1436.140458
tle/geo.tle:TDRS 8 | 1436.107940
tle/geo.tle:ECHOSTAR 6 | 1436.219617
tle/geo.tle:INTELSAT 9 (IS-9) | 1436.190808
tle/geo.tle:BRASILSAT B4 | 1436.138983
tle/geo.tle:NILESAT 102 | 1436.117486
tle/geo.tle:ASTRA 2B | 1436.158116
tle/geo.tle:AMC-7 (GE-7) | 1436.128542
tle/geo.tle:NSS-11 (AAP-1) | 1436.154321
tle/geo.tle:N-SAT-110 (JCSAT-110) | 1436.172453
tle/geo.tle:AMC-6 (GE-6) | 1436.151457
tle/geo.tle:INTELSAT 12 (IS-12) | 1436.132208
tle/geo.tle:INTELSAT 1R (IS-1R) | 1436.163072
tle/geo.tle:ANIK F1 | 1436.149351
tle/geo.tle:ASTRA 2D | 1436.163126
tle/geo.tle:AMC-8 (GE-8) | 1436.136662
tle/geo.tle:TURKSAT 2A | 1436.116741
tle/geo.tle:SKYNET 4F | 1436.174722
tle/geo.tle:EUTELSAT 28A | 1436.123014
tle/geo.tle:XM-2 (ROCK) | 1436.153318
tle/geo.tle:XM-1 (ROLL) | 1436.130532
tle/geo.tle:INTELSAT 10 (IS-10) | 1436.162012
tle/geo.tle:INTELSAT 901 (IS-901) | 1436.156827
tle/geo.tle:ASTRA 2C | 1436.172883
tle/geo.tle:ARTEMIS | 1436.141032
tle/geo.tle:INTELSAT 902 (IS-902) | 1436.153047
tle/geo.tle:EUTELSAT 8 WEST A | 1436.153848
tle/geo.tle:DIRECTV 4S | 1436.145728
tle/geo.tle:INSAT-3C | 1436.134571
tle/geo.tle:ECHOSTAR 7 | 1436.127511
tle/geo.tle:INTELSAT 904 (IS-904) | 1436.150683
tle/geo.tle:TDRS 9 | 1436.251679
tle/geo.tle:JCSAT-2A | 1436.221738
tle/geo.tle:ASTRA 3A | 1436.153232
tle/geo.tle:INTELSAT 903 (IS-903) | 1436.164547
tle/geo.tle:NSS-7 | 1436.222611
tle/geo.tle:DIRECTV 5 (TEMPO 1) | 1436.188179
tle/geo.tle:INTELSAT 905 (IS-905) | 1436.161439
tle/geo.tle:EXPRESS-A4 | 1436.154603
tle/geo.tle:GALAXY 3C (G-3C) | 1436.143537
tle/geo.tle:EUTELSAT 5 WEST A | 1436.133096
tle/geo.tle:N-STAR C | 1436.244447
tle/geo.tle:EUTELSAT 8 WEST C | 1436.160637
tle/geo.tle:ECHOSTAR 8 | 1436.158689
tle/geo.tle:EUTELSAT 12 WEST A | 1436.143909
tle/geo.tle:METEOSAT-8 (MSG-1) | 1436.189290
tle/geo.tle:INTELSAT 906 (IS-906) | 1436.168457
tle/geo.tle:KODAMA (DRTS) | 1436.161259
tle/geo.tle:KALPANA-1 (METSAT 1) | 1436.150317
tle/geo.tle:HISPASAT 1D | 1436.145585
tle/geo.tle:EUTELSAT 33B | 1436.101661
tle/geo.tle:TDRS 10 | 1436.055446
tle/geo.tle:NSS-6 | 1436.150970
tle/geo.tle:NIMIQ 2 | 1436.146960
tle/geo.tle:INTELSAT 907 (IS-907) | 1436.156956
tle/geo.tle:INSAT-3A | 1436.132996
tle/geo.tle:GALAXY 12 (G-12) | 1436.152645
tle/geo.tle:ASIASAT 4 | 1436.208088
tle/geo.tle:HELLAS-SAT 2 | 1436.164604
tle/geo.tle:AMC-9 (GE-12) | 1436.156025
tle/geo.tle:THURAYA-2 | 1436.117043
tle/geo.tle:OPTUS C1 | 1436.228298
tle/geo.tle:ECHOSTAR 12 (RAINBOW 1) | 1436.145771
tle/geo.tle:GALAXY 23 (G-23) | 1436.168027
tle/geo.tle:EUTELSAT 33A | 1436.141632
tle/geo.tle:INSAT-3E | 1435.888612
tle/geo.tle:GALAXY 13 (HORIZONS-1) | 1436.167984
tle/geo.tle:YAMAL 202 | 1436.188308
tle/geo.tle:YAMAL 201 | 1436.149853
tle/geo.tle:AMOS-2 | 1436.152746
tle/geo.tle:EXPRESS-AM22 (SESAT 2) | 1436.149681
tle/geo.tle:AMC-10 (GE-10) | 1436.141904
tle/geo.tle:ABS-2I | 1436.122828
tle/geo.tle:EUTELSAT 7A | 1436.118517
tle/geo.tle:DIRECTV 7S | 1436.139555
tle/geo.tle:AMC-11 (GE-11) | 1436.142047
tle/geo.tle:INTELSAT 10-02 | 1436.126093
tle/geo.tle:APSTAR 5 (TELSTAR 18) | 1436.157286
tle/geo.tle:ANIK F2 | 1436.138138
tle/geo.tle:AMAZONAS 1 | 1436.157157
tle/geo.tle:AMC-15 | 1436.150196
tle/geo.tle:FENGYUN 2C | 1436.211454
tle/geo.tle:AMC-16 | 1436.218028
tle/geo.tle:NSS-10 (AMC-12) | 1436.161382
tle/geo.tle:XTAR-EUR | 1436.126823
tle/geo.tle:HIMAWARI-6 (MTSAT-1R) | 1436.147031
tle/geo.tle:XM-3 (RHYTHM) | 1436.155968
tle/geo.tle:INMARSAT 4-F1 | 1436.161681
tle/geo.tle:EXPRESS-AM2 | 1436.219489
tle/geo.tle:APSTAR 6 | 1436.151915
tle/geo.tle:SPACEWAY 1 | 1436.152731
tle/geo.tle:DIRECTV 8 | 1436.146287
tle/geo.tle:GALAXY 28 (G-28) | 1436.164676
tle/geo.tle:EXPRESS-AM3 | 1436.132251
tle/geo.tle:THAICOM 4 | 1436.128055
tle/geo.tle:GALAXY 14 (G-14) | 1436.123530
tle/geo.tle:ANIK F1R | 1436.131908
tle/geo.tle:GALAXY 15 (G-15) | 1436.146229
tle/geo.tle:SYRACUSE 3A | 1436.200883
tle/geo.tle:INMARSAT 4-F2 | 1436.116221
tle/geo.tle:TELKOM 2 | 1436.167297
tle/geo.tle:SPACEWAY 2 | 1436.162700
tle/geo.tle:INSAT-4A | 1436.148578
tle/geo.tle:METEOSAT-9 (MSG-2) | 1436.195464
tle/geo.tle:EUTELSAT 172A (GE-23) | 1436.145585
tle/geo.tle:ECHOSTAR 10 | 1436.181247
tle/geo.tle:MTSAT-2 | 1436.128299
tle/geo.tle:SPAINSAT | 1436.143752
tle/geo.tle:EUTELSAT 9A | 1436.138968
tle/geo.tle:JCSAT-5A | 1436.156068
tle/geo.tle:ASTRA 1KR | 1436.188623
tle/geo.tle:GOES 13 | 1436.083643
tle/geo.tle:SATMEX 6 | 1436.144969
tle/geo.tle:THAICOM 5 | 1436.194223
tle/geo.tle:GALAXY 16 (G-16) | 1436.166552
tle/geo.tle:EUTELSAT HOT BIRD 13B | 1436.151986
tle/geo.tle:JCSAT-3A | 1436.176707
tle/geo.tle:SYRACUSE 3B | 1436.132323
tle/geo.tle:KOREASAT 5 (MUGUNGWHA 5) | 1436.170605
tle/geo.tle:ZHONGXING-22A | 1436.167819
tle/geo.tle:DIRECTV 9S | 1436.144267
tle/geo.tle:OPTUS D1 | 1436.152087
tle/geo.tle:XM-4 (BLUES) | 1436.133598
tle/geo.tle:BADR-4 | 1436.162427
tle/geo.tle:FENGYUN 2D | 1436.164399
tle/geo.tle:WILDBLUE-1 | 1436.145155
tle/geo.tle:AMC-18 | 1436.152889
tle/geo.tle:MEASAT-3 | 1436.145485
tle/geo.tle:KIKU-8 (ETS-VIII) | 1436.191297
tle/geo.tle:INSAT-4B | 1436.146100
tle/geo.tle:SKYNET 5A | 1436.141517
tle/geo.tle:ANIK F3 | 1436.183667
tle/geo.tle:ASTRA 1L | 1436.330933
tle/geo.tle:GALAXY 17 (G-17) | 1436.154908
tle/geo.tle:EUTELSAT 3A | 1436.118331
tle/geo.tle:ZHONGXING-6B | 1436.202215
tle/geo.tle:DIRECTV 10 | 1436.153104
tle/geo.tle:SPACEWAY 3 | 1436.149752
tle/geo.tle:BSAT-3A | 1436.261314
tle/geo.tle:INSAT-4CR | 1436.134915
tle/geo.tle:OPTUS D2 | 1436.149566
tle/geo.tle:INTELSAT 11 (IS-11) | 1436.151099
